age,sex,education,education-num,marital-status,workclass,occupation,hours-per-week,income,label
48,Male,11th,7,Separated,Private,Other-service,22,<=50K,0
44,Female,Masters,14,Married,Local-gov,Prof-specialty,40,>50K,1
36,Male,Bachelors,13,Married,Private,Prof-specialty,42,<=50K,0
42,Female,Some-college,10,Divorced,Private,Exec-managerial,50,<=50K,0
61,Male,HS-grad,9,Married,Local-gov,Farming-fishing,48,<=50K,0
55,Male,7th-8th,4,Married,Private,Other-service,40,<=50K,0
37,Male,HS-grad,9,Married,Self-emp,Transport-moving,30,<=50K,0
24,Male,Assoc-voc,11,Never-married,Private,Craft-repair,20,<=50K,0
31,Female,HS-grad,9,Married,Federal-gov,Adm-clerical,40,>50K,1
27,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
40,Female,Bachelors,13,Married,Private,Exec-managerial,45,>50K,1
28,Female,HS-grad,9,Separated,Private,Other-service,20,<=50K,0
24,Female,11th,7,Never-married,Private,Machine-op-inspct,40,<=50K,0
46,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
68,Male,HS-grad,9,Married,Self-emp,Farming-fishing,40,<=50K,0
34,Male,HS-grad,9,Separated,Private,Machine-op-inspct,45,<=50K,0
51,Male,HS-grad,9,Married,Private,Sales,45,<=50K,0
45,Male,Masters,14,Divorced,Private,Exec-managerial,70,>50K,1
25,Female,Bachelors,13,Divorced,Private,Prof-specialty,44,<=50K,0
29,Male,10th,6,Never-married,Local-gov,Farming-fishing,40,<=50K,0
30,Female,Some-college,10,Never-married,Private,Sales,40,<=50K,0
57,Male,7th-8th,4,Divorced,Local-gov,Other-service,40,<=50K,0
21,Male,HS-grad,9,Never-married,Private,Sales,40,<=50K,0
46,Female,HS-grad,9,Married,State-gov,Other-service,40,<=50K,0
42,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
28,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
23,Female,Some-college,10,Never-married,Private,Adm-clerical,37,<=50K,0
45,Male,Some-college,10,Divorced,Private,Handlers-cleaners,30,<=50K,0
54,Male,Doctorate,16,Married,Self-emp,Prof-specialty,60,>50K,1
23,Female,Bachelors,13,Never-married,Private,Other-service,30,<=50K,0
49,Male,Some-college,10,Married,Self-emp,Sales,60,<=50K,0
54,Male,Bachelors,13,Married,Private,Tech-support,25,>50K,1
50,Male,Some-college,10,Married,Private,Handlers-cleaners,50,<=50K,0
20,Male,10th,6,Married-spouse-absent,Private,Handlers-cleaners,40,<=50K,0
26,Male,HS-grad,9,Married,Private,Transport-moving,40,<=50K,0
26,Male,HS-grad,9,Married,Private,Sales,40,<=50K,0
22,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
20,Female,HS-grad,9,Never-married,State-gov,Tech-support,24,<=50K,0
44,Female,Assoc-acdm,12,Divorced,Federal-gov,Adm-clerical,40,<=50K,0
56,Female,HS-grad,9,Divorced,Private,Prof-specialty,48,<=50K,0
23,Female,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
24,Male,Bachelors,13,Never-married,Private,Adm-clerical,30,<=50K,0
20,Female,HS-grad,9,Never-married,Private,Craft-repair,55,<=50K,0
57,Male,HS-grad,9,Widowed,Self-emp,Craft-repair,55,>50K,1
20,Male,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
29,Female,5th-6th,3,Never-married,Private,Other-service,40,<=50K,0
54,Male,HS-grad,9,Married,Private,Transport-moving,40,>50K,1
24,Female,Bachelors,13,Never-married,Federal-gov,Prof-specialty,30,<=50K,0
47,Female,Some-college,10,Divorced,Private,Adm-clerical,40,<=50K,0
46,Male,Bachelors,13,Married,Local-gov,Prof-specialty,50,>50K,1
43,Male,Bachelors,13,Married,Private,Adm-clerical,40,>50K,1
24,Male,Assoc-voc,11,Never-married,Private,Craft-repair,40,<=50K,0
37,Female,HS-grad,9,Widowed,Private,Machine-op-inspct,20,<=50K,0
32,Male,Bachelors,13,Married,Private,Tech-support,40,<=50K,0
38,Male,Some-college,10,Separated,Self-emp,Sales,60,<=50K,0
41,Male,Some-college,10,Married,Private,Exec-managerial,40,>50K,1
28,Male,Some-college,10,Never-married,Private,Protective-serv,40,<=50K,0
20,Female,HS-grad,9,Never-married,Federal-gov,Adm-clerical,40,<=50K,0
24,Female,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
38,Male,HS-grad,9,Married,Private,Tech-support,50,>50K,1
22,Female,Assoc-voc,11,Never-married,Private,Sales,37,<=50K,0
22,Female,Some-college,10,Never-married,Private,Adm-clerical,20,<=50K,0
32,Female,Assoc-acdm,12,Divorced,Private,Prof-specialty,36,<=50K,0
18,Male,Some-college,10,Never-married,Private,Other-service,30,<=50K,0
31,Female,Some-college,10,Never-married,Local-gov,Exec-managerial,32,<=50K,0
23,Male,Some-college,10,Never-married,Private,Craft-repair,40,<=50K,0
26,Male,Bachelors,13,Never-married,Private,Sales,20,<=50K,0
54,Male,Bachelors,13,Married,Private,Sales,40,>50K,1
25,Male,Some-college,10,Never-married,Private,Sales,38,<=50K,0
47,Male,Assoc-voc,11,Married,Private,Sales,40,>50K,1
54,Female,Some-college,10,Divorced,Private,Adm-clerical,40,<=50K,0
34,Male,Some-college,10,Married,Private,Exec-managerial,50,>50K,1
57,Male,Some-college,10,Married,Private,Exec-managerial,50,>50K,1
43,Female,HS-grad,9,Divorced,Local-gov,Tech-support,40,<=50K,0
33,Female,Some-college,10,Divorced,Private,Adm-clerical,40,<=50K,0
54,Male,Bachelors,13,Married,Private,Prof-specialty,40,<=50K,0
36,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
44,Male,Assoc-voc,11,Married,Private,Exec-managerial,40,<=50K,0
40,Female,HS-grad,9,Never-married,Private,Adm-clerical,45,<=50K,0
60,Male,HS-grad,9,Married,Private,Prof-specialty,25,<=50K,0
49,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
27,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
20,Male,Some-college,10,Never-married,Private,Craft-repair,40,<=50K,0
19,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
24,Male,Bachelors,13,Never-married,Private,Tech-support,40,<=50K,0
20,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
30,Male,10th,6,Never-married,Private,Machine-op-inspct,40,<=50K,0
50,Male,Some-college,10,Married,Private,Other-service,40,>50K,1
47,Male,Some-college,10,Married,Private,Tech-support,60,<=50K,0
43,Female,HS-grad,9,Divorced,Local-gov,Protective-serv,40,<=50K,0
56,Male,Masters,14,Married,Private,Exec-managerial,40,>50K,1
55,Male,HS-grad,9,Divorced,Private,Craft-repair,45,<=50K,0
41,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
34,Male,Some-college,10,Never-married,Private,Prof-specialty,50,>50K,1
26,Female,Assoc-acdm,12,Never-married,Private,Prof-specialty,40,<=50K,0
25,Male,Bachelors,13,Never-married,State-gov,Protective-serv,40,<=50K,0
32,Male,11th,7,Married,Private,Craft-repair,40,<=50K,0
36,Male,HS-grad,9,Married,Private,Craft-repair,45,<=50K,0
20,Male,Some-college,10,Never-married,Private,Other-service,50,<=50K,0
28,Female,Assoc-voc,11,Never-married,Private,Tech-support,38,<=50K,0
37,Male,7th-8th,4,Married,Private,Craft-repair,45,<=50K,0
40,Male,Masters,14,Married,Self-emp,Sales,50,<=50K,0
50,Male,Assoc-acdm,12,Married,Private,Craft-repair,40,>50K,1
45,Male,Masters,14,Divorced,State-gov,Protective-serv,50,<=50K,0
19,Male,Some-college,10,Never-married,Private,Other-service,42,<=50K,0
24,Female,11th,7,Never-married,Private,Sales,30,<=50K,0
35,Male,Prof-school,15,Married,Self-emp,Prof-specialty,65,>50K,1
24,Male,Bachelors,13,Never-married,Private,Sales,40,<=50K,0
40,Male,Masters,14,Married,Local-gov,Exec-managerial,60,>50K,1
19,Male,HS-grad,9,Never-married,Private,Other-service,37,<=50K,0
37,Male,Some-college,10,Married,Private,Adm-clerical,70,>50K,1
55,Male,Masters,14,Widowed,Private,Exec-managerial,62,>50K,1
32,Male,Some-college,10,Never-married,Private,Adm-clerical,30,<=50K,0
73,Female,Some-college,10,Divorced,Self-emp,Exec-managerial,40,<=50K,0
31,Female,HS-grad,9,Married,Private,Adm-clerical,40,<=50K,0
60,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
41,Female,HS-grad,9,Separated,Private,Machine-op-inspct,40,<=50K,0
23,Male,Some-college,10,Never-married,Private,Craft-repair,40,<=50K,0
24,Male,HS-grad,9,Married,Private,Adm-clerical,40,<=50K,0
38,Male,Masters,14,Married,Private,Exec-managerial,60,>50K,1
37,Male,Some-college,10,Married,Private,Adm-clerical,40,>50K,1
56,Male,Some-college,10,Married-spouse-absent,Self-emp,Prof-specialty,50,<=50K,0
19,Female,Some-college,10,Never-married,Self-emp,Other-service,25,<=50K,0
25,Male,Some-college,10,Divorced,State-gov,Protective-serv,45,<=50K,0
61,Female,HS-grad,9,Divorced,Private,Machine-op-inspct,40,<=50K,0
25,Male,Some-college,10,Never-married,Private,Protective-serv,30,<=50K,0
30,Male,Some-college,10,Married,Self-emp,Sales,55,>50K,1
38,Male,Bachelors,13,Married,Private,Tech-support,40,>50K,1
39,Male,HS-grad,9,Divorced,Local-gov,Adm-clerical,42,<=50K,0
42,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
36,Male,11th,7,Married,Private,Machine-op-inspct,40,<=50K,0
40,Male,11th,7,Married,Private,Farming-fishing,40,<=50K,0
35,Female,HS-grad,9,Divorced,Private,Other-service,35,<=50K,0
27,Male,Some-college,10,Never-married,Private,Handlers-cleaners,48,<=50K,0
28,Male,HS-grad,9,Never-married,Self-emp,Craft-repair,45,<=50K,0
25,Male,HS-grad,9,Never-married,Self-emp,Machine-op-inspct,65,<=50K,0
47,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
56,Male,Assoc-acdm,12,Married-spouse-absent,Private,Other-service,25,<=50K,0
53,Male,HS-grad,9,Married,Private,Prof-specialty,40,>50K,1
36,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
38,Male,Bachelors,13,Married,Private,Prof-specialty,50,>50K,1
23,Male,Bachelors,13,Never-married,Private,Adm-clerical,40,<=50K,0
23,Male,HS-grad,9,Never-married,Private,Sales,60,<=50K,0
59,Female,HS-grad,9,Widowed,Private,Machine-op-inspct,40,<=50K,0
47,Female,11th,7,Divorced,Private,Craft-repair,45,<=50K,0
39,Female,Bachelors,13,Married,Private,Handlers-cleaners,40,>50K,1
37,Male,Some-college,10,Divorced,Private,Sales,40,<=50K,0
22,Female,HS-grad,9,Never-married,Private,Other-service,24,<=50K,0
35,Male,HS-grad,9,Married,Private,Handlers-cleaners,48,>50K,1
37,Male,Bachelors,13,Married,Self-emp,Craft-repair,55,>50K,1
23,Male,Bachelors,13,Never-married,Private,Other-service,40,<=50K,0
50,Male,Some-college,10,Married,Private,Exec-managerial,40,<=50K,0
57,Male,HS-grad,9,Married,Private,Tech-support,40,>50K,1
42,Male,Assoc-voc,11,Married,Self-emp,Exec-managerial,60,<=50K,0
32,Male,Bachelors,13,Married,Private,Sales,60,>50K,1
24,Female,Bachelors,13,Never-married,Private,Other-service,32,<=50K,0
20,Male,Some-college,10,Never-married,State-gov,Craft-repair,38,<=50K,0
21,Female,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
47,Male,Bachelors,13,Divorced,Private,Exec-managerial,40,>50K,1
26,Male,Bachelors,13,Never-married,Private,Exec-managerial,20,<=50K,0
44,Male,Bachelors,13,Married,Federal-gov,Prof-specialty,45,>50K,1
45,Male,Masters,14,Divorced,Private,Prof-specialty,38,<=50K,0
41,Male,Some-college,10,Married,Private,Prof-specialty,50,>50K,1
22,Female,HS-grad,9,Never-married,Private,Sales,25,<=50K,0
31,Female,HS-grad,9,Separated,Private,Exec-managerial,40,<=50K,0
58,Female,HS-grad,9,Separated,Private,Other-service,43,<=50K,0
38,Male,HS-grad,9,Never-married,State-gov,Other-service,40,<=50K,0
19,Male,Some-college,10,Never-married,Private,Adm-clerical,28,<=50K,0
45,Male,Bachelors,13,Married,Self-emp,Sales,48,>50K,1
43,Male,Some-college,10,Married,Self-emp,Exec-managerial,75,<=50K,0
32,Male,Some-college,10,Married,Private,Sales,50,>50K,1
38,Male,HS-grad,9,Divorced,Self-emp,Sales,55,<=50K,0
20,Male,HS-grad,9,Never-married,Private,Other-service,25,<=50K,0
23,Female,HS-grad,9,Married,Private,Sales,40,<=50K,0
22,Male,HS-grad,9,Married,Private,Sales,20,<=50K,0
27,Male,Bachelors,13,Married,Private,Sales,45,>50K,1
40,Male,Bachelors,13,Married,Private,Prof-specialty,50,<=50K,0
25,Male,Assoc-acdm,12,Never-married,Private,Exec-managerial,45,<=50K,0
60,Female,Some-college,10,Divorced,Private,Tech-support,50,<=50K,0
18,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,25,<=50K,0
45,Male,Masters,14,Married,Private,Exec-managerial,60,>50K,1
56,Male,HS-grad,9,Divorced,Private,Other-service,40,<=50K,0
20,Female,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
37,Male,Assoc-acdm,12,Divorced,State-gov,Protective-serv,38,<=50K,0
26,Male,Some-college,10,Never-married,State-gov,Adm-clerical,25,<=50K,0
23,Male,Some-college,10,Never-married,Private,Handlers-cleaners,50,<=50K,0
27,Male,Some-college,10,Never-married,Private,Other-service,25,<=50K,0
20,Female,HS-grad,9,Never-married,Private,Sales,20,<=50K,0
30,Male,11th,7,Separated,Private,Sales,40,<=50K,0
50,Male,HS-grad,9,Divorced,Private,Craft-repair,40,<=50K,0
40,Male,Doctorate,16,Married,Private,Prof-specialty,60,>50K,1
26,Female,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
71,Male,Masters,14,Married,Self-emp,Farming-fishing,70,<=50K,0
19,Female,HS-grad,9,Married,Private,Sales,25,<=50K,0
27,Female,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
26,Male,Bachelors,13,Never-married,Private,Craft-repair,40,<=50K,0
41,Female,10th,6,Never-married,Private,Sales,40,<=50K,0
46,Male,11th,7,Never-married,Federal-gov,Other-service,40,<=50K,0
76,Male,HS-grad,9,Married,Private,Sales,24,<=50K,0
37,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
23,Male,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
29,Male,Some-college,10,Never-married,Local-gov,Exec-managerial,40,<=50K,0
25,Male,HS-grad,9,Married,Private,Craft-repair,45,<=50K,0
70,Male,7th-8th,4,Married,Private,Other-service,25,<=50K,0
29,Female,Bachelors,13,Never-married,Private,Sales,60,<=50K,0
28,Male,Some-college,10,Divorced,Private,Other-service,24,<=50K,0
44,Male,Masters,14,Married,Private,Exec-managerial,50,>50K,1
44,Male,Some-college,10,Never-married,Private,Transport-moving,45,<=50K,0
50,Male,Some-college,10,Married,Private,Tech-support,40,>50K,1
44,Male,Some-college,10,Never-married,Local-gov,Other-service,40,<=50K,0
28,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
43,Female,Assoc-acdm,12,Married,Federal-gov,Prof-specialty,40,<=50K,0
21,Male,Some-college,10,Never-married,Private,Transport-moving,40,<=50K,0
45,Male,10th,6,Married,Self-emp,Craft-repair,40,<=50K,0
30,Male,Bachelors,13,Divorced,Private,Exec-managerial,40,<=50K,0
28,Female,HS-grad,9,Divorced,Local-gov,Protective-serv,40,<=50K,0
62,Male,HS-grad,9,Married,Federal-gov,Adm-clerical,38,<=50K,0
21,Male,11th,7,Never-married,Private,Craft-repair,35,<=50K,0
50,Female,Bachelors,13,Married,Federal-gov,Exec-managerial,40,>50K,1
18,Female,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
48,Male,Some-college,10,Married,Private,Prof-specialty,40,>50K,1
33,Male,Prof-school,15,Married,Private,Prof-specialty,50,>50K,1
56,Male,Bachelors,13,Married,Local-gov,Prof-specialty,40,>50K,1
48,Male,Masters,14,Married,Local-gov,Exec-managerial,40,>50K,1
36,Male,HS-grad,9,Divorced,Private,Exec-managerial,40,<=50K,0
39,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
50,Male,Prof-school,15,Married,Self-emp,Prof-specialty,40,>50K,1
20,Male,Some-college,10,Never-married,Private,Handlers-cleaners,40,<=50K,0
18,Male,11th,7,Never-married,Private,Other-service,24,<=50K,0
44,Male,Some-college,10,Married,Private,Exec-managerial,40,>50K,1
45,Male,Bachelors,13,Married,Private,Craft-repair,40,>50K,1
39,Male,HS-grad,9,Married,Local-gov,Machine-op-inspct,38,>50K,1
26,Female,Bachelors,13,Never-married,Private,Exec-managerial,40,<=50K,0
53,Male,Masters,14,Married,Private,Exec-managerial,50,>50K,1
49,Female,HS-grad,9,Divorced,Private,Sales,32,<=50K,0
56,Female,Masters,14,Widowed,Local-gov,Prof-specialty,40,<=50K,0
38,Male,HS-grad,9,Married,Self-emp,Exec-managerial,40,>50K,1
29,Male,Assoc-voc,11,Never-married,Private,Machine-op-inspct,40,<=50K,0
34,Male,Assoc-voc,11,Never-married,Private,Transport-moving,40,<=50K,0
24,Male,HS-grad,9,Never-married,Private,Exec-managerial,40,<=50K,0
22,Female,Bachelors,13,Never-married,Private,Sales,45,<=50K,0
34,Female,Assoc-voc,11,Married,Private,Prof-specialty,36,>50K,1
38,Male,Bachelors,13,Married,Private,Sales,52,>50K,1
22,Female,Assoc-acdm,12,Never-married,Local-gov,Adm-clerical,35,<=50K,0
25,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
26,Female,Bachelors,13,Never-married,Private,Exec-managerial,40,<=50K,0
43,Male,Prof-school,15,Married,Private,Prof-specialty,55,>50K,1
33,Female,Some-college,10,Divorced,Private,Adm-clerical,52,<=50K,0
31,Female,HS-grad,9,Divorced,Private,Other-service,25,<=50K,0
25,Male,10th,6,Married,Private,Transport-moving,40,<=50K,0
20,Female,HS-grad,9,Never-married,Private,Other-service,25,<=50K,0
21,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
23,Female,11th,7,Never-married,Private,Other-service,40,<=50K,0
21,Male,Some-college,10,Never-married,Local-gov,Adm-clerical,40,<=50K,0
24,Male,12th,8,Married,Private,Craft-repair,40,<=50K,0
28,Male,5th-6th,3,Married,Self-emp,Handlers-cleaners,25,<=50K,0
33,Female,Some-college,10,Divorced,Local-gov,Adm-clerical,40,<=50K,0
60,Female,HS-grad,9,Widowed,Private,Other-service,40,<=50K,0
31,Male,Some-college,10,Married,Private,Craft-repair,40,<=50K,0
41,Female,HS-grad,9,Divorced,Private,Adm-clerical,36,<=50K,0
43,Male,Bachelors,13,Married,Private,Prof-specialty,42,>50K,1
40,Female,Some-college,10,Married,Private,Exec-managerial,40,>50K,1
65,Female,Some-college,10,Widowed,Self-emp,Exec-managerial,45,<=50K,0
32,Female,HS-grad,9,Divorced,Private,Adm-clerical,68,<=50K,0
48,Female,Assoc-voc,11,Divorced,Private,Tech-support,40,<=50K,0
41,Female,Masters,14,Divorced,Local-gov,Prof-specialty,36,>50K,1
63,Female,HS-grad,9,Never-married,Private,Other-service,50,<=50K,0
69,Male,Some-college,10,Married,Private,Exec-managerial,50,>50K,1
33,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
46,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
31,Female,HS-grad,9,Married-spouse-absent,Private,Machine-op-inspct,40,<=50K,0
42,Male,Assoc-voc,11,Married,Self-emp,Exec-managerial,52,>50K,1
30,Male,HS-grad,9,Divorced,Private,Transport-moving,43,<=50K,0
58,Male,Bachelors,13,Married,Self-emp,Craft-repair,50,>50K,1
22,Female,HS-grad,9,Never-married,Private,Craft-repair,36,<=50K,0
22,Male,Assoc-acdm,12,Never-married,Private,Exec-managerial,55,<=50K,0
27,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
49,Male,Some-college,10,Divorced,Self-emp,Exec-managerial,50,<=50K,0
50,Male,HS-grad,9,Married,Self-emp,Sales,50,<=50K,0
24,Male,Some-college,10,Never-married,Private,Other-service,24,<=50K,0
29,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
31,Female,Some-college,10,Separated,Private,Sales,40,<=50K,0
42,Male,Masters,14,Married,Federal-gov,Exec-managerial,40,>50K,1
35,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
35,Female,12th,8,Never-married,Private,Sales,40,<=50K,0
38,Male,Bachelors,13,Married,Private,Exec-managerial,60,>50K,1
33,Male,HS-grad,9,Married,Private,Exec-managerial,50,<=50K,0
20,Male,11th,7,Never-married,Private,Craft-repair,40,<=50K,0
21,Female,Some-college,10,Never-married,Private,Exec-managerial,30,<=50K,0
25,Female,Assoc-voc,11,Never-married,Private,Adm-clerical,60,<=50K,0
90,Male,Bachelors,13,Married,Private,Exec-managerial,45,<=50K,0
57,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
30,Male,Bachelors,13,Never-married,Private,Exec-managerial,50,<=50K,0
61,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
36,Male,Bachelors,13,Married,Private,Sales,65,>50K,1
54,Male,Some-college,10,Married,Local-gov,Farming-fishing,40,<=50K,0
46,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,>50K,1
22,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
30,Male,HS-grad,9,Married,Private,Protective-serv,40,>50K,1
41,Male,Some-college,10,Never-married,Private,Sales,33,<=50K,0
44,Female,Bachelors,13,Divorced,Private,Adm-clerical,32,<=50K,0
41,Female,Masters,14,Never-married,Private,Adm-clerical,40,<=50K,0
54,Female,HS-grad,9,Divorced,Private,Adm-clerical,40,<=50K,0
42,Female,Some-college,10,Never-married,Private,Machine-op-inspct,40,<=50K,0
57,Male,Assoc-voc,11,Divorced,Private,Machine-op-inspct,40,<=50K,0
18,Female,12th,8,Never-married,Private,Sales,20,<=50K,0
37,Male,HS-grad,9,Divorced,Federal-gov,Craft-repair,40,<=50K,0
21,Male,Some-college,10,Never-married,Private,Machine-op-inspct,40,<=50K,0
31,Male,9th,5,Never-married,Private,Other-service,40,<=50K,0
31,Female,7th-8th,4,Never-married,Private,Machine-op-inspct,40,<=50K,0
54,Male,Assoc-acdm,12,Married,Self-emp,Sales,50,>50K,1
32,Female,HS-grad,9,Separated,Private,Sales,45,<=50K,0
22,Male,Some-college,10,Never-married,Private,Sales,40,<=50K,0
38,Male,Masters,14,Married,Private,Exec-managerial,60,>50K,1
